ID,V8,V9,V10,Q1,Q2_1,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q12_1_Group,Q12_2_Group,Q12_3_Group,Q12_4_Group,Q12_5_Group,Q12_6_Group,Q12_7_Group,Q12_8_Group,Q12_9_Group,Q12_10_Group,Q12_11_Group,Q12_12_Group,Q12_13_Group,Q12_14_Group,Q12_15_Group,Q12_23_Group,Q12_16_Group,Q12_17_Group,Q12_18_Group,Q12_19_Group,Q12_20_Group,Q12_21_Group,Q12_22_Group
59143,2011-05-16 13:57:45,2011-05-16 14:11:03,0,1,100,1,1,NA,NA,NA,1,NA,NA,0,2,0,0,0,1,1,1,1,1,1,0,0,2,0,2,1,1,1,2,2,1,2
NA,2011-05-12 00:40:22,2011-05-16 11:55:11,0,1,78,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274576,2011-05-16 17:43:05,2011-05-16 17:50:25,0,1,90,NA,1,1,NA,NA,1,NA,1,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098957,2011-05-16 14:36:03,2011-05-16 14:40:24,0,1,100,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1619485,2011-05-17 06:50:43,2011-05-17 07:02:47,0,1,100,NA,NA,1,NA,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1
1255547,2011-05-16 14:51:17,2011-05-16 15:02:42,0,1,100,1,NA,1,1,NA,1,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,1,1,NA,1,1,NA,0,NA,NA
191155,2011-05-16 21:39:00,2011-05-16 21:46:15,0,1,90,1,1,1,NA,NA,NA,NA,NA,1,2,0,0,2,2,2,2,2,2,1,1,2,2,2,2,2,0,1,0,2,1,2
173353,2011-05-16 16:22:16,2011-05-16 16:30:46,0,1,100,1,1,NA,NA,NA,NA,NA,NA,2,2,0,0,2,2,2,2,2,1,2,1,2,2,0,2,1,2,1,0,2,1,2
599974,2011-05-17 08:35:02,2011-05-17 08:40:45,0,1,100,NA,1,NA,NA,NA,NA,1,NA,0,0,1,1,0,0,0,2,1,1,0,0,0,2,1,1,1,1,1,1,1,1,0
1265393,2011-05-16 17:27:50,2011-05-16 17:39:25,0,1,100,1,1,1,1,1,1,1,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1259633,2011-05-16 22:13:28,2011-05-16 22:24:42,0,1,36,1,1,1,1,1,1,NA,NA,0,1,1,1,0,NA,1,0,1,0,1,2,1,0,1,1,0,0,NA,NA,NA,0,NA
594600,2011-05-16 16:48:33,2011-05-16 17:13:18,0,1,75,NA,1,1,NA,NA,1,1,NA,0,1,0,2,1,2,1,1,1,2,1,1,0,1,1,1,0,2,0,0,2,0,2
1237850,2011-05-17 20:26:15,2011-05-17 20:34:00,0,1,95,1,1,NA,NA,NA,NA,1,NA,2,2,0,1,2,2,2,0,0,2,1,1,1,2,0,0,2,1,1,1,1,2,2
1277451,2011-05-16 16:28:34,2011-05-16 16:54:07,0,1,100,1,1,1,1,1,NA,1,1,1,1,2,1,0,2,0,1,1,1,2,1,2,2,2,1,1,2,0,1,1,0,2
1314917,2011-05-16 14:25:51,2011-05-16 14:39:01,0,1,99,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,2,1,2,2,0,1,1,0,1,2,2,1,1,0,0
653623,2011-05-16 13:51:51,2011-05-16 13:58:07,0,1,100,NA,1,1,NA,NA,NA,NA,NA,2,2,1,1,2,2,1,2,2,2,1,0,0,2,1,1,0,1,0,1,2,2,2
423177,2011-05-16 14:34:57,2011-05-16 14:41:30,0,1,100,1,1,1,NA,1,1,1,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,0,0,1,NA,NA
1093596,2011-05-18 22:04:39,2011-05-18 22:18:23,0,1,92,1,1,1,NA,1,1,1,NA,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,1,1,2,0,2
1279773,2011-05-16 19:08:53,2011-05-16 19:17:52,0,1,99,1,1,1,NA,NA,1,1,1,2,2,0,0,1,2,2,2,2,0,0,0,2,0,2,2,1,0,0,0,2,0,1
474895,2011-05-16 15:37:22,2011-05-16 15:43:09,0,1,85,NA,1,1,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,0,NA,0,NA,1,0,NA,NA
1272392,2011-05-17 17:44:58,2011-05-17 17:55:08,0,1,49,1,1,NA,NA,1,1,1,NA,1,1,1,0,2,2,2,2,2,2,1,1,1,2,1,2,0,2,2,1,1,2,2
492343,2011-05-16 14:50:29,2011-05-16 14:53:39,0,1,100,1,1,NA,NA,NA,1,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1278423,2011-05-18 08:00:07,2011-05-18 08:20:32,0,1,100,NA,1,1,NA,1,NA,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,0,0,1,1,1,1,1,1
NA,2011-05-20 13:48:16,2011-05-20 14:08:31,0,1,92,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA
798691,2011-05-16 13:54:32,2011-05-16 14:04:43,0,1,100,1,1,1,1,1,1,1,1,2,1,2,0,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,0,1,1,1
639140,2011-05-16 21:06:32,2011-05-16 21:16:14,0,1,100,1,1,1,1,1,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA
769444,2011-05-16 19:14:39,2011-05-16 19:32:11,0,1,100,1,NA,1,NA,1,1,1,1,2,1,0,0,2,1,2,2,1,2,1,1,1,2,2,2,0,1,1,2,2,1,0
429198,2011-05-16 14:22:53,2011-05-16 16:36:19,0,1,80,1,1,NA,NA,1,1,NA,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,2,0,2
1279813,2011-05-19 11:59:19,2011-05-19 12:14:33,0,1,99,1,1,1,1,1,1,1,1,0,1,0,0,0,2,0,0,0,1,0,2,1,2,2,0,1,1,0,0,1,0,1
51256,2011-05-16 13:52:29,2011-05-16 14:10:53,0,1,100,1,1,1,1,NA,NA,NA,NA,0,0,1,1,0,0,2,0,2,0,2,2,1,1,1,2,2,2,1,1,1,1,1
1248852,2011-05-16 19:09:33,2011-05-16 19:20:16,0,1,100,NA,NA,1,1,1,1,1,1,1,0,1,0,2,1,2,1,2,2,1,0,2,1,0,0,1,2,0,1,1,0,1
783433,2011-05-16 19:55:38,2011-05-16 20:16:39,0,1,100,1,1,1,NA,1,1,NA,1,2,2,1,0,1,2,0,0,1,1,2,1,1,2,1,1,0,1,0,0,2,0,2
1280382,2011-05-16 14:52:27,2011-05-16 16:18:34,0,1,81,1,1,1,NA,NA,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,0,2,1,1,1,2,2
643007,2011-05-16 17:18:12,2011-05-16 17:30:12,0,1,100,1,NA,1,NA,NA,1,NA,NA,0,1,2,2,2,2,2,1,1,0,2,2,2,2,2,2,0,2,2,2,2,0,1
1261446,2011-05-16 13:55:32,2011-05-16 14:02:17,0,1,100,NA,1,1,NA,NA,NA,NA,NA,2,2,2,0,2,2,2,2,1,1,1,0,2,2,1,0,1,0,0,0,1,1,1
588395,2011-05-16 13:55:07,2011-05-16 14:03:58,0,1,100,1,1,NA,NA,NA,NA,NA,NA,1,2,0,0,2,2,2,2,1,2,2,1,1,2,1,2,1,0,0,1,2,0,2
1240789,2011-05-16 14:51:44,2011-05-16 14:58:31,0,1,84,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
1272342,2011-05-16 14:32:47,2011-05-16 15:05:56,0,1,83,1,1,1,NA,1,1,1,1,0,NA,NA,0,0,NA,0,1,2,NA,0,NA,0,0,1,NA,NA,NA,1,1,1,1,1
1226385,2011-05-16 14:43:27,2011-05-16 15:02:39,0,1,91,1,1,1,NA,NA,1,1,1,2,2,0,0,2,2,1,1,2,1,2,2,2,1,1,2,0,0,0,0,1,1,1
846066,2011-05-17 09:37:50,2011-05-17 10:14:30,0,1,100,1,1,1,NA,NA,1,NA,NA,1,1,0,NA,NA,2,1,1,0,1,0,NA,NA,2,0,NA,1,NA,0,1,0,NA,1
1266770,2011-05-19 20:36:25,2011-05-19 20:44:01,0,1,100,1,1,1,NA,NA,NA,NA,NA,0,2,1,1,1,2,2,2,2,0,1,1,2,1,2,1,1,2,1,2,2,0,2
837565,2011-05-16 16:37:24,2011-05-16 16:47:42,0,1,90,1,NA,NA,NA,NA,NA,1,NA,0,2,2,1,1,2,2,0,0,0,1,1,1,2,1,1,0,2,2,1,2,1,2
594783,2011-05-16 13:53:13,2011-05-16 13:59:32,0,1,85,1,1,1,1,1,1,1,1,1,2,1,0,1,0,2,2,1,0,1,1,2,1,0,2,2,1,1,1,2,0,2
465632,2011-05-16 14:58:03,2011-05-16 15:10:56,0,1,100,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,1,0,NA
259829,2011-05-16 14:12:40,2011-05-16 16:20:33,0,1,100,1,1,1,NA,NA,1,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,2
781976,2011-05-17 22:51:51,2011-05-17 23:06:13,0,1,100,NA,1,NA,NA,1,1,NA,NA,1,0,1,0,1,2,2,1,2,2,0,0,2,2,0,0,0,1,0,0,0,0,0
993742,2011-05-16 16:50:28,2011-05-16 17:00:44,0,1,100,1,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,2,0,NA,0,0,1,NA,NA,NA,2,2,2,0,0,NA,NA,2,1,2
1245044,2011-05-17 17:55:53,2011-05-17 18:00:30,0,1,96,NA,1,1,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
322665,2011-05-16 18:34:18,2011-05-16 18:42:57,0,1,99,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA
548003,2011-05-16 15:48:00,2011-05-16 15:54:59,0,1,100,1,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,0,2,2,2,2,0,2
1278292,2011-05-16 16:04:42,2011-05-16 16:11:36,0,1,35,1,NA,1,NA,NA,NA,NA,1,2,2,2,1,2,2,2,2,2,1,1,0,2,2,2,2,2,2,2,2,2,0,2
1265865,2011-05-16 14:13:36,2011-05-16 14:21:22,0,1,100,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
599016,2011-05-16 13:54:44,2011-05-16 14:05:55,0,1,100,1,1,1,NA,1,1,NA,NA,1,1,0,1,0,2,2,1,1,2,0,1,0,2,0,1,2,1,0,0,1,0,1
1258564,2011-05-16 13:59:07,2011-05-16 14:08:59,0,1,90,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA
675672,2011-05-17 09:03:47,2011-05-17 09:09:40,0,1,100,1,1,1,NA,NA,NA,NA,NA,1,0,0,0,2,2,1,1,0,2,1,1,2,2,0,2,2,2,1,1,0,1,1
315895,2011-05-16 14:14:56,2011-05-16 14:27:57,0,1,78,1,NA,NA,NA,1,NA,NA,NA,NA,2,0,0,2,2,2,1,1,1,2,1,0,1,0,1,2,1,0,0,2,0,2
1283184,2011-05-16 16:48:35,2011-05-16 16:55:44,0,1,62,1,NA,NA,1,NA,NA,1,1,0,1,0,0,0,2,2,1,0,0,2,2,0,0,0,1,2,0,1,1,1,0,1
322965,2011-05-16 16:55:47,2011-05-16 17:08:23,0,1,100,1,1,1,1,1,1,1,1,2,2,0,1,1,2,2,2,1,1,0,0,0,2,1,0,0,0,1,1,1,0,2
1256317,2011-05-17 09:59:14,2011-05-17 10:46:58,0,1,100,1,1,1,NA,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,1,2,2,2,0,1,2,1,2,2,2
722988,2011-05-18 20:39:38,2011-05-18 20:43:49,0,1,100,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1685501,2011-05-16 16:06:45,2011-05-16 16:23:30,0,1,100,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,0,1,2,2,0,2,0,2,2,2,2,2,2,0,1,2,0,0,0,1
639140,2011-05-16 19:07:31,2011-05-16 19:14:37,0,1,100,1,1,1,1,1,1,1,1,2,NA,1,0,NA,2,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA
1266183,2011-05-16 14:27:57,2011-05-16 14:32:10,0,1,20,1,1,1,NA,NA,NA,NA,NA,2,1,2,0,1,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,0,0,0
1614621,2011-05-17 18:44:28,2011-05-17 18:56:23,0,1,100,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0
1237465,2011-05-17 12:01:09,2011-05-17 12:09:06,0,1,100,NA,1,1,NA,1,1,NA,NA,1,2,1,0,2,2,1,2,1,2,1,0,0,2,0,2,0,1,0,1,2,0,2
1255621,2011-05-16 14:02:07,2011-05-16 14:10:09,0,1,61,NA,1,1,1,NA,1,1,NA,2,2,0,0,2,2,2,2,2,0,2,2,1,1,2,1,1,0,0,2,2,1,2
719413,2011-05-18 11:52:31,2011-05-18 14:42:47,0,1,91,1,1,NA,NA,1,1,1,NA,0,1,2,0,1,1,2,0,0,0,1,1,1,2,0,1,0,0,1,0,1,0,2
1278222,2011-05-16 13:58:54,2011-05-16 14:02:35,0,1,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832295,2011-05-17 22:40:23,2011-05-17 22:59:11,0,1,100,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243982,2011-05-16 14:52:36,2011-05-16 14:55:53,0,1,76,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA
810628,2011-05-16 13:53:23,2011-05-16 14:01:56,0,1,100,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
162802,2011-05-17 06:08:07,2011-05-17 08:39:22,0,1,100,1,1,1,NA,NA,1,1,1,0,1,0,0,1,1,1,1,0,2,2,1,1,2,1,1,2,1,1,1,1,0,1
1210084,2011-05-16 13:55:40,2011-05-16 14:30:18,0,1,100,1,1,NA,1,NA,NA,NA,NA,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0
115177,2011-05-16 18:09:30,2011-05-16 18:19:17,0,1,100,1,1,1,NA,NA,NA,1,1,0,0,0,0,1,1,0,2,0,1,1,0,2,2,1,0,1,1,0,0,1,0,1
1256768,2011-05-16 14:06:48,2011-05-16 14:08:25,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261893,2011-05-16 17:07:38,2011-05-16 17:14:34,0,1,100,1,1,1,NA,1,NA,NA,NA,1,1,1,0,1,1,0,1,1,0,1,1,2,1,2,1,2,1,1,0,0,0,0
1250876,2011-05-16 16:09:50,2011-05-16 16:16:43,0,1,100,1,1,NA,NA,1,1,1,NA,0,1,1,0,1,1,2,0,1,1,2,2,2,0,2,0,0,2,1,0,1,0,0
85,2011-05-16 14:19:08,2011-05-16 14:24:50,0,1,100,1,1,1,NA,1,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
815710,2011-05-16 15:31:31,2011-05-16 15:40:27,0,1,100,1,1,1,NA,1,1,1,1,1,1,0,0,2,2,1,2,2,2,2,2,1,2,1,1,0,0,1,0,0,2,2
950839,2011-05-16 21:04:02,2011-05-16 21:12:21,0,1,100,1,NA,1,NA,1,1,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1250436,2011-05-19 11:28:59,2011-05-19 11:34:34,0,1,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,1,1,1,0,NA,NA,NA
676387,2011-05-16 16:15:52,2011-05-16 16:21:16,0,1,100,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA
1246160,2011-05-17 13:15:01,2011-05-17 13:32:49,0,1,100,1,1,1,1,1,1,1,1,1,1,1,0,NA,2,NA,NA,1,NA,NA,NA,0,NA,0,0,0,NA,0,1,1,NA,NA
1272392,2011-05-17 18:05:41,2011-05-17 18:11:53,0,1,49,1,1,NA,NA,1,1,NA,NA,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,1,1,1,2
1256852,2011-05-16 15:13:03,2011-05-16 16:01:23,0,1,85,1,1,1,1,NA,NA,NA,NA,0,2,0,0,1,2,2,1,1,0,1,2,1,1,1,1,0,2,1,2,2,1,0
501967,2011-05-16 14:23:16,2011-05-16 14:30:53,0,1,100,1,NA,NA,NA,1,1,NA,1,1,2,0,0,2,1,1,1,2,0,1,1,1,2,0,2,1,0,0,0,0,0,2
1242311,2011-05-16 13:59:55,2011-05-16 14:06:37,0,1,100,NA,1,1,NA,NA,1,NA,NA,0,1,0,0,0,1,0,1,1,2,0,1,0,2,0,1,2,1,0,0,1,0,1
833841,2011-05-16 14:00:52,2011-05-16 14:06:29,0,1,100,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA
1272684,2011-05-16 17:23:59,2011-05-16 17:29:33,0,1,19,NA,1,NA,NA,NA,NA,NA,NA,2,1,1,0,2,2,1,1,2,2,1,1,2,2,0,2,2,2,0,0,0,2,1
1241209,2011-05-16 19:57:04,2011-05-16 20:04:30,0,1,100,1,1,1,NA,1,1,1,NA,2,1,0,0,1,2,2,2,1,0,0,0,0,2,0,0,1,2,0,0,2,1,1
1269198,2011-05-16 17:05:15,2011-05-16 17:09:54,0,1,100,1,1,1,NA,1,1,1,1,1,2,1,1,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA,0,NA,1,NA,NA,0,NA
232385,2011-05-16 14:26:36,2011-05-16 14:53:08,0,1,100,1,1,1,1,1,1,1,1,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,0,2,0,2
1232220,2011-05-16 18:09:30,2011-05-16 18:09:38,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237096,2011-05-16 14:15:45,2011-05-16 14:23:53,0,1,61,1,1,NA,NA,1,NA,NA,NA,0,1,0,0,1,2,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
702161,2011-05-16 16:05:43,2011-05-16 16:15:19,0,1,100,NA,1,NA,NA,NA,1,NA,NA,0,2,0,0,2,2,2,2,1,2,0,0,0,2,0,0,1,1,0,0,1,0,0
1625516,2011-05-16 22:12:04,2011-05-16 22:24:03,0,1,100,NA,NA,1,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1284055,2011-05-17 07:52:01,2011-05-17 07:56:57,0,1,100,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630207,2011-05-16 14:03:03,2011-05-16 14:12:10,0,1,100,1,1,1,1,1,1,1,1,2,2,2,0,1,2,1,1,1,2,1,0,0,2,0,0,2,0,1,1,2,1,2
1623959,2011-05-16 15:20:40,2011-05-16 15:27:34,0,1,100,1,NA,NA,1,1,1,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,0,0,NA,1,NA
1268522,2011-05-16 15:23:34,2011-05-16 15:36:55,0,1,100,NA,1,1,NA,NA,1,NA,NA,0,1,1,1,2,2,2,2,2,2,2,2,2,2,0,2,2,1,0,0,0,2,2
784972,2011-05-16 22:58:05,2011-05-16 23:06:18,0,1,95,NA,NA,1,1,1,1,1,1,1,1,2,0,2,1,1,2,2,1,0,0,0,2,1,0,1,2,0,0,2,1,2
1259630,2011-05-19 18:47:34,2011-05-19 18:58:14,0,1,90,1,1,1,1,NA,1,1,1,2,2,0,0,1,1,2,2,0,1,1,2,0,2,0,1,1,1,1,0,2,1,2
37601,2011-05-16 22:29:22,2011-05-16 22:39:30,0,1,50,1,1,NA,NA,NA,NA,NA,NA,1,2,0,0,2,2,2,1,1,2,1,0,0,1,0,1,1,2,1,0,2,1,2
1268576,2011-05-16 18:59:37,2011-05-16 19:05:20,0,1,92,1,1,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,2,0,1,0,0,1,1,2,1,1,0,0,1,0,1
1248671,2011-05-16 13:53:25,2011-05-16 14:05:04,0,1,70,1,1,1,NA,NA,NA,NA,NA,2,0,0,1,1,2,1,2,1,2,2,2,1,2,0,1,1,1,0,1,0,1,1
602606,2011-05-18 01:17:31,2011-05-18 01:24:52,0,1,100,1,1,1,NA,NA,1,NA,NA,0,1,2,1,1,2,1,0,0,0,2,2,1,2,2,1,1,2,2,2,1,1,2
806061,2011-05-16 20:00:15,2011-05-16 20:05:49,0,1,80,1,1,NA,NA,NA,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
687541,2011-05-18 19:33:34,2011-05-18 19:39:34,0,1,100,1,1,1,1,NA,NA,NA,NA,0,2,0,1,1,1,1,2,2,2,2,1,0,2,0,0,1,0,0,1,1,0,2
